original_index,hate speech,counternarrative,Appropriate counternarrative (1) or non appropriate (0),Valid (1) / Non Valid (0) annotation,hsType,hsSubType,cnType,age,gender,educationLevel,cn_id,annotation of annotator 1 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative),annotation of annotator 2 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative),annotation of annotator 3 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative)
102,"We must not believe the liberal and political elite. Islam is no good, its complete evil, and an ideology of war and it was always like this. All Muslims are bound to fight against us, and that is what they do through deception and violence.",Replace islam with any other religion and see just how deeply offensive what you just said is.,1,1,Islamophobia,culture,denouncing,25.0,male,Master,ENT1ST0014HS0071CN000683,2,2,
2831,"Our country wants to shut up those who speak against islam, but it isn't right, they are the only ones who expose themselves.",I think you are confusing Islam with the crusades.,0,1,Islamophobia,"crimes , rapism , terrorism",humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
3943,Nazism is like terrorism. At the beginning only a few Germans supported it and with Muslims it is the same.,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,terrorism,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
3875,Islam is brainwashing its faithful. It is a horrible cult made of persons that reproduce continuously.,"I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,culture,facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,0,0,0
3701,Muslims do not have nothing useful that can enrich our culture.,"I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,culture,facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,0,0,0
3898,We should pay attention to not offend Muslims while celebrating Christmas in our country.,Why do you link rapist crimes and Muslim people? Do you have anny proofs for that?,0,1,Islamophobia,islamization,question,24.0,female,Bachelor,ENT1ST0016HS0094CN001042,0,0,0
3941,Nazism is like terrorism. At the beginning only a few Germans supported it and with Muslims it is the same.,"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,terrorism,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
1582,We must send Islamics back to their native countries. They are too different from us.,"Most Muslims are too busy working hard, looking after their families and neighbours, propping up the NHS to be worried about such nonsense.",0,1,Islamophobia,culture,"denouncing , positive",50.0,male,Bachelor,ENT1ST0015HS0104CN000955,0,0,
1734,Almost all Muslims in the UK are jobless and choose not to work.,If they were violent they would have been punished too. Why do you think someone of a certain religion is automatically guilty?,0,1,Islamophobia,economics,"facts , question",26.0,female,Bachelor,ENT1ST0001HS0074CN000064,0,0,
171,"Is it a fundamental principle of Islam that they have to pray in the street, or do they do it just to piss off us infidels?","Rapists are, in most cases, friends, family, or partners of the victim. The proportion of Pakistani people who are rapists is no more than that of White British population.",0,1,Islamophobia,islamization,facts,21.0,female,Bachelor,ENT1ST0019HS0034CN001093,0,0,
3438,"Fuck Islam and Fuck ISIS. We should repatriate all Muslims. They are all a bunch of violent criminals who do not share our values and never will. Without them Britain will be a better, safer place.","I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,crimes,facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,0,0,0
3878,Muslims in Britain vote for the Labour party. This is why the problem of antisemitism is not solved. It is a mathematical fact!,Why do you link rapist crimes and Muslim people? Do you have anny proofs for that?,0,1,Islamophobia,generic,question,24.0,female,Bachelor,ENT1ST0016HS0094CN001042,0,0,0
595,"Sunnan abu dawud 38.4450 says that if a person does sex with an animal, there will be no sentence for this act.",List of positive news stories.,0,1,Islamophobia,culture,positive,25.0,male,Master,ENT1ST0014HS0116CN000815,0,0,
3532,I think that Ramadam will not prevent Muslims from committing terrorist attacks and sexual violence on our children.,Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,"rapism , terrorism",question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,0,0
3902,We should pay attention to not offend Muslims while celebrating Christmas in our country.,Apart from all the scientists that are also muslim?,0,1,Islamophobia,islamization,hypocrisy,25.0,male,Master,ENT1ST0008HS0098CN000158,0,0,0
263,Islam is just a bestial cult of brainwashed lunatics who breed like rats.,"This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,culture,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
3668,"We see thousands of rapes, murders and subjugations on British girls every day. Muslims and non-British immigrants do such things. But there will be consequences!","Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,"crimes , rapism",humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
4070,The only purpose of Islam is to dominate and destroy us! Being multicultural has nothing to do with it.,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,"culture , islamization","denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
2365,"Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'they want to eliminate us, we must be islamophobic'.","Seriously, I would love to know where you get your statistics from. They are so far from the truth.",0,1,Islamophobia,crimes,question,21.0,female,Master,ENT1ST0022HS0017CN001197,0,0,
2483,I am done with Islam and isis. All Muslims should be sent to their homeland. Britain will be better without their violence and ideology.,No. A faith of 1.6 billion people from all walks of life helps make up humanity.,0,1,Islamophobia,crimes,"facts , positive",25.0,male,Master,ENT1ST0008HS0036CN000224,0,0,
3636,"Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'they want to eliminate us, we must be islamophobic'.",Apart from all the scientists that are also muslim?,0,1,Islamophobia,crimes,hypocrisy,25.0,male,Master,ENT1ST0008HS0098CN000158,0,0,0
3881,Muslims in Britain vote for the Labour party. This is why the problem of antisemitism is not solved. It is a mathematical fact!,Apart from all the scientists that are also muslim?,0,1,Islamophobia,generic,hypocrisy,25.0,male,Master,ENT1ST0008HS0098CN000158,0,0,0
650,"Our country wants to shut up those who speak against islam, but it isn't right, they are the only ones who expose themselves.","What happened to the good old British values of stuff like 'tolerance' and 'respect for the rule of law' - what you are suggesting sounds like mob rule, vigilante action and people running around with burning torches?",0,1,Islamophobia,"crimes , rapism , terrorism","denouncing , hypocrisy",61.0,male,Bachelor,ENT1ST0001HS0074CN000066,0,0,
2817,Almost all Muslims in the UK are jobless and choose not to work.,No. A faith of 1.6 billion people from all walks of life helps make up humanity.,0,1,Islamophobia,economics,"facts , positive",25.0,male,Master,ENT1ST0008HS0036CN000224,0,0,
2690,A recent poll confirm a thrid of Britons believe there is a 'fundamental clash' between Islam and 'British values'.,No. A faith of 1.6 billion people from all walks of life helps make up humanity.,0,1,Islamophobia,culture,"facts , positive",25.0,male,Master,ENT1ST0008HS0036CN000224,0,0,
140,"When we welcome Muslims in our country we welcome paedophiles, rapists, halal, corruption, terrorism, polygamy, sharia.","What happened to the good old British values of stuff like 'tolerance' and 'respect for the rule of law' - what you are suggesting sounds like mob rule, vigilante action and people running around with burning torches?",0,1,Islamophobia,"crimes , rapism , terrorism","denouncing , hypocrisy",61.0,male,Bachelor,ENT1ST0001HS0074CN000066,0,0,
487,We must send Islamics back to their native countries. They are too different from us.,Replace islam with any other religion and see just how deeply offensive what you just said is.,1,1,Islamophobia,culture,denouncing,25.0,male,Master,ENT1ST0014HS0071CN000683,2,2,
59,"Muslims are two-faced, have you ever seen a Muslim protest against Isis or Saudi human right abuses?","What happened to the good old British values of stuff like 'tolerance' and 'respect for the rule of law' - what you are suggesting sounds like mob rule, vigilante action and people running around with burning torches?",0,1,Islamophobia,terrorism,"denouncing , hypocrisy",61.0,male,Bachelor,ENT1ST0001HS0074CN000066,0,0,
525,Nazism is like terrorism. At the beginning only a few Germans supported it and with Muslims it is the same.,List of positive news stories.,0,1,Islamophobia,terrorism,positive,25.0,male,Master,ENT1ST0014HS0116CN000815,0,0,
264,Islam is just a bestial cult of brainwashed lunatics who breed like rats.,"Rapists are, in most cases, friends, family, or partners of the victim. The proportion of Pakistani people who are rapists is no more than that of White British population.",0,1,Islamophobia,culture,facts,21.0,female,Bachelor,ENT1ST0019HS0034CN001093,0,0,
2425,Islam is just a bestial cult of brainwashed lunatics who breed like rats.,"[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,culture,"facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
2147,"It is time for us to take Islam for what it is. A murderous cult that should be exterminated, and that is the end of it.","Seriously, I would love to know where you get your statistics from. They are so far from the truth.",0,1,Islamophobia,culture,question,21.0,female,Master,ENT1ST0022HS0017CN001197,0,0,
4020,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,Why do you link rapist crimes and Muslim people? Do you have anny proofs for that?,0,1,Islamophobia,culture,question,24.0,female,Bachelor,ENT1ST0016HS0094CN001042,0,0,0
201,"Christmas cannot be celebrated securely anymore, because of Muslims and their insults.","This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,islamization,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
3587,"Is it a fundamental principle of Islam that they have to pray in the street, or do they do it just to piss off us infidels?",Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,islamization,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,0,0
1573,We must send Islamics back to their native countries. They are too different from us.,"Bit of a generalisation that, isn't it? If you cannot see that most Muslims contribute positively to the UK, you need to do a quick google search I think.",0,1,Islamophobia,culture,"denouncing , hypocrisy",21.0,female,Master,ENT1ST0014HS0081CN000738,0,0,
3901,We should pay attention to not offend Muslims while celebrating Christmas in our country.,Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,islamization,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,0,1
3840,Rape gangs are mostly made of Muslims they are commanded by the Koran and commit sexual violence on thousands of our girls. How can we tolerate this?,Apart from all the scientists that are also muslim?,0,1,Islamophobia,rapism,hypocrisy,25.0,male,Master,ENT1ST0008HS0098CN000158,0,0,0
3435,"Fuck Islam and Fuck ISIS. We should repatriate all Muslims. They are all a bunch of violent criminals who do not share our values and never will. Without them Britain will be a better, safer place.",Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,1,1,Islamophobia,crimes,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,1,2,2
1749,The vast majority of Muslims are unemployed and refuse to work.,What does that even mean?,0,1,Islamophobia,economics,question,21.0,female,Master,ENT1ST0008HS0021CN000182,0,0,
1362,Islam is just a bestial cult of brainwashed lunatics who breed like rats.,If they were violent they would have been punished too. Why do you think someone of a certain religion is automatically guilty?,0,1,Islamophobia,culture,"facts , question",26.0,female,Bachelor,ENT1ST0001HS0074CN000064,0,0,
1480,Their Prophet was a paedophile.,What does that even mean?,0,1,Islamophobia,rapism,question,21.0,female,Master,ENT1ST0008HS0021CN000182,0,0,
489,We must send Islamics back to their native countries. They are too different from us.,"This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,culture,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
4052,There was another terrorist attack in France by a crazy Muslim person. His mental problem is actually called Islam!,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,terrorism,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
3609,"Christmas cannot be celebrated securely anymore, because of Muslims and their insults.",Why do you link rapist crimes and Muslim people? Do you have anny proofs for that?,0,1,Islamophobia,islamization,question,24.0,female,Bachelor,ENT1ST0016HS0094CN001042,0,0,0
1620,A recent poll confirm a thrid of Britons believe there is a 'fundamental clash' between Islam and 'British values'.,"Given the number of Muslims born in the UK, this statement in a bit silly.you cannot repatriate someone who hasn't moved.",0,1,Islamophobia,culture,hypocrisy,61.0,male,Bachelor,ENT1ST0015HS0059CN001019,0,0,
2356,"All Muslims should be deported, no one wants them here.",I think you are confusing Islam with the crusades.,0,1,Islamophobia,generic,humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
4112,The vast majority of Muslims are unemployed and refuse to work.,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,economics,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
3576,"Is it a fundamental principle of Islam that they have to pray in the street, or do they do it just to piss off us infidels?","We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,islamization,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
1254,The problem of rape in Europe has been present since Muslims immigrants arrived there. They have been protected for years by the government and by the police who have not taken action.,"Given the number of Muslims born in the UK, this statement in a bit silly.you cannot repatriate someone who hasn't moved.",0,1,Islamophobia,rapism,hypocrisy,61.0,male,Bachelor,ENT1ST0015HS0059CN001019,0,0,
4018,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,culture,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
2805,The only purpose of Islam is to dominate and destroy us! Being multicultural has nothing to do with it.,"Seriously, I would love to know where you get your statistics from. They are so far from the truth.",0,1,Islamophobia,"culture , islamization",question,21.0,female,Master,ENT1ST0022HS0017CN001197,0,0,
1499,Rape gangs are mostly made of Muslims they are commanded by the Koran and commit sexual violence on thousands of our girls. How can we tolerate this?,What does that even mean?,0,1,Islamophobia,rapism,question,21.0,female,Master,ENT1ST0008HS0021CN000182,0,0,
2269,I think that Ramadam will not prevent Muslims from committing terrorist attacks and sexual violence on our children.,"Seriously, I would love to know where you get your statistics from. They are so far from the truth.",0,1,Islamophobia,"rapism , terrorism",question,21.0,female,Master,ENT1ST0022HS0017CN001197,0,0,
551,"Thousands of our girls abused by Muslim rape gangs, commanded by Koran. Why do we keep accepting this?","This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,rapism,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
3463,"Muslims are two-faced, have you ever seen a Muslim protest against Isis or Saudi human right abuses?",Apart from all the scientists that are also muslim?,0,1,Islamophobia,terrorism,hypocrisy,25.0,male,Master,ENT1ST0008HS0098CN000158,0,0,0
2494,There are muslim shops in Birmingham that do not serve their white clients and have signs that say:'No Whites after 8 p.m.'.,"[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,islamization,"facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
1219,"Muslims love the islamic law so much, then why do not they move in islamic countries?","Given the number of Muslims born in the UK, this statement in a bit silly.you cannot repatriate someone who hasn't moved.",0,1,Islamophobia,culture,hypocrisy,61.0,male,Bachelor,ENT1ST0015HS0059CN001019,0,0,
1238,"When we welcome Muslims in our country we welcome paedophiles, rapists, halal, corruption, terrorism, polygamy, sharia.","Given the number of Muslims born in the UK, this statement in a bit silly.you cannot repatriate someone who hasn't moved.",0,1,Islamophobia,"crimes , rapism , terrorism",hypocrisy,61.0,male,Bachelor,ENT1ST0015HS0059CN001019,0,0,
1171,Islam members are constantly repeating that Islam is a 'religion of peace' more than other persons belonging to other religion do. I do not understand why Muslims need to repeat this thing so many times?,"Given the number of Muslims born in the UK, this statement in a bit silly.you cannot repatriate someone who hasn't moved.",0,1,Islamophobia,culture,hypocrisy,61.0,male,Bachelor,ENT1ST0015HS0059CN001019,0,0,
537,A recent poll confirm a thrid of Britons believe there is a 'fundamental clash' between Islam and 'British values'.,"Rapists are, in most cases, friends, family, or partners of the victim. The proportion of Pakistani people who are rapists is no more than that of White British population.",0,1,Islamophobia,culture,facts,21.0,female,Bachelor,ENT1ST0019HS0034CN001093,0,0,
2268,I think that Ramadam will not prevent Muslims from committing terrorist attacks and sexual violence on our children.,I think you are confusing Islam with the crusades.,0,1,Islamophobia,"rapism , terrorism",humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
2657,The police and politicians are covering up these Muslim grooming gangs - They are traitors to their own people!,"Studies in the US show the majority of terrorist incidents are committed by right-wing extremists, not Muslims. Be critical of what you read, the news is very biased.",0,1,Islamophobia,crimes,facts,21.0,female,Master,ENT1ST0022HS0077CN001238,0,0,
390,Their Prophet was a paedophile.,"This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,rapism,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
4,"If Muslims counteracted child rapists in their communities instead of engaging in public discussions about Islam, one day Islam indeed would become a peaceful religion.","This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,rapism,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
513,The police and politicians are covering up these Muslim grooming gangs - They are traitors to their own people!,"What happened to the good old British values of stuff like 'tolerance' and 'respect for the rule of law' - what you are suggesting sounds like mob rule, vigilante action and people running around with burning torches?",0,1,Islamophobia,crimes,"denouncing , hypocrisy",61.0,male,Bachelor,ENT1ST0001HS0074CN000066,0,0,
3802,Their Prophet was a paedophile.,"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,rapism,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
3457,"Muslims are two-faced, have you ever seen a Muslim protest against Isis or Saudi human right abuses?",Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,terrorism,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,1,0
479,We should pay attention to not offend Muslims while celebrating Christmas in our country.,"What happened to the good old British values of stuff like 'tolerance' and 'respect for the rule of law' - what you are suggesting sounds like mob rule, vigilante action and people running around with burning torches?",0,1,Islamophobia,islamization,"denouncing , hypocrisy",61.0,male,Bachelor,ENT1ST0001HS0074CN000066,0,0,
3914,We must send Islamics back to their native countries. They are too different from us.,"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,culture,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
1530,Islam is brainwashing its faithful. It is a horrible cult made of persons that reproduce continuously.,"Given the number of Muslims born in the UK, this statement in a bit silly.you cannot repatriate someone who hasn't moved.",0,1,Islamophobia,culture,hypocrisy,61.0,male,Bachelor,ENT1ST0015HS0059CN001019,0,0,
2730,Islam is a totalitarian doctrine dressed disguised as a religion so that it can spread across our tolerant Christian world. Enough IS ENOUGH!,"Seriously, I would love to know where you get your statistics from. They are so far from the truth.",0,1,Islamophobia,"culture , islamization",question,21.0,female,Master,ENT1ST0022HS0017CN001197,0,0,
3509,"We must not believe the liberal and political elite. Islam is no good, its complete evil, and an ideology of war and it was always like this. All Muslims are bound to fight against us, and that is what they do through deception and violence.","We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,culture,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
3890,Muslims in Britain vote for the Labour party. This is why the problem of antisemitism is not solved. It is a mathematical fact!,Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,generic,question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,0,1
1627,A recent poll confirm a thrid of Britons believe there is a 'fundamental clash' between Islam and 'British values'.,What does that even mean?,0,1,Islamophobia,culture,question,21.0,female,Master,ENT1ST0008HS0021CN000182,0,0,
2391,Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'How can we be Islamophobic when they really do want to kill us'.,"[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,crimes,"facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
1241,"When we welcome Muslims in our country we welcome paedophiles, rapists, halal, corruption, terrorism, polygamy, sharia.",What does that even mean?,0,1,Islamophobia,"crimes , rapism , terrorism",question,21.0,female,Master,ENT1ST0008HS0021CN000182,0,0,
3584,"Is it a fundamental principle of Islam that they have to pray in the street, or do they do it just to piss off us infidels?","Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,islamization,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
3505,"We must not believe the liberal and political elite. Islam is no good, its complete evil, and an ideology of war and it was always like this. All Muslims are bound to fight against us, and that is what they do through deception and violence.",Why do you link rapist crimes and Muslim people? Do you have anny proofs for that?,0,1,Islamophobia,culture,question,24.0,female,Bachelor,ENT1ST0016HS0094CN001042,0,0,0
281,Muslims do not have nothing useful that can enrich our culture.,"This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,culture,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
2586,"Europe is civilised, Muslims should not stay there.",I think you are confusing Islam with the crusades.,0,1,Islamophobia,generic,humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
3772,There are muslim shops in Birmingham that do not serve their white clients and have signs that say:'No Whites after 8 p.m.'.,Why do you link rapist crimes and Muslim people? Do you have anny proofs for that?,0,1,Islamophobia,islamization,question,24.0,female,Bachelor,ENT1ST0016HS0094CN001042,0,0,0
3866,Islam is brainwashing its faithful. It is a horrible cult made of persons that reproduce continuously.,Why do you link rapist crimes and Muslim people? Do you have anny proofs for that?,0,1,Islamophobia,culture,question,24.0,female,Bachelor,ENT1ST0016HS0094CN001042,0,0,0
3560,The problem of rape in Europe has been present since Muslims immigrants arrived there. They have been protected for years by the government and by the police who have not taken action.,Apart from all the scientists that are also muslim?,0,1,Islamophobia,rapism,hypocrisy,25.0,male,Master,ENT1ST0008HS0098CN000158,0,0,0
2375,"Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'they want to eliminate us, we must be islamophobic'.",No. A faith of 1.6 billion people from all walks of life helps make up humanity.,0,1,Islamophobia,crimes,"facts , positive",25.0,male,Master,ENT1ST0008HS0036CN000224,0,0,
3993,Islam is a totalitarian doctrine dressed disguised as a religion so that it can spread across our tolerant Christian world. Enough IS ENOUGH!,"I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",1,1,Islamophobia,"culture , islamization",facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,2,2,2
2763,"Sunnan abu dawud 38.4450 says that if a person does sex with an animal, there will be no sentence for this act.",No. A faith of 1.6 billion people from all walks of life helps make up humanity.,0,1,Islamophobia,culture,"facts , positive",25.0,male,Master,ENT1ST0008HS0036CN000224,0,0,
659,"Our country wants to shut up those who speak against islam, but it isn't right, they are the only ones who expose themselves.",List of positive news stories.,0,1,Islamophobia,"crimes , rapism , terrorism",positive,25.0,male,Master,ENT1ST0014HS0116CN000815,0,0,
1472,Their Prophet was a paedophile.,"Given the number of Muslims born in the UK, this statement in a bit silly.you cannot repatriate someone who hasn't moved.",0,1,Islamophobia,rapism,hypocrisy,61.0,male,Bachelor,ENT1ST0015HS0059CN001019,0,0,
583,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,List of positive news stories.,0,1,Islamophobia,culture,positive,25.0,male,Master,ENT1ST0014HS0116CN000815,0,0,
158,The problem of rape in Europe has been present since Muslims immigrants arrived there. They have been protected for years by the government and by the police who have not taken action.,"What happened to the good old British values of stuff like 'tolerance' and 'respect for the rule of law' - what you are suggesting sounds like mob rule, vigilante action and people running around with burning torches?",0,1,Islamophobia,rapism,"denouncing , hypocrisy",61.0,male,Bachelor,ENT1ST0001HS0074CN000066,0,0,
1653,Islam is a totalitarian doctrine dressed disguised as a religion so that it can spread across our tolerant Christian world. Enough IS ENOUGH!,If they were violent they would have been punished too. Why do you think someone of a certain religion is automatically guilty?,0,1,Islamophobia,"culture , islamization","facts , question",26.0,female,Bachelor,ENT1ST0001HS0074CN000064,0,0,
4028,"Sunnan abu dawud 38.4450 says that if a person does sex with an animal, there will be no sentence for this act.",Why do you link rapist crimes and Muslim people? Do you have anny proofs for that?,0,1,Islamophobia,culture,question,24.0,female,Bachelor,ENT1ST0016HS0094CN001042,0,0,0
4054,The only purpose of Islam is to dominate and destroy us! Being multicultural has nothing to do with it.,Why are you attacking muslims? Many people come and live in Britain and I do not see why it is a bad thing.,0,1,Islamophobia,"culture , islamization",question,24.0,female,Bachelor,ENT1ST0015HS0070CN001014,0,0,0
3593,"Our politicians has permitted to enter in our country this Muslim filthiness: assaults with the machete, women violation, gang sexual violences, murders. How have they the courage to do this things?","Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,"crimes , rapism",humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
1217,"Muslims love the islamic law so much, then why do not they move in islamic countries?","Bit of a generalisation that, isn't it? If you cannot see that most Muslims contribute positively to the UK, you need to do a quick google search I think.",0,1,Islamophobia,culture,"denouncing , hypocrisy",21.0,female,Master,ENT1ST0014HS0081CN000738,0,0,
2825,Almost all Muslims in the UK are jobless and choose not to work.,I think you are confusing Islam with the crusades.,0,1,Islamophobia,economics,humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
2436,Muslims do not have nothing useful that can enrich our culture.,"[fact check and post link to accurate statistics, statistic is likely false or extremely skewed][add meme] smh trying to post statistics when they're not even accurate.",0,1,Islamophobia,culture,"facts , humor",25.0,male,Some university without degree,ENT1ST0022HS0017CN001191,0,0,
2526,Their Prophet was a paedophile.,"Seriously, I would love to know where you get your statistics from. They are so far from the truth.",0,1,Islamophobia,rapism,question,21.0,female,Master,ENT1ST0022HS0017CN001197,0,0,
152,The problem of rape in Europe has been present since Muslims immigrants arrived there. They have been protected for years by the government and by the police who have not taken action.,"This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,rapism,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
1675,"Sunnan abu dawud 38.4450 says that if a person does sex with an animal, there will be no sentence for this act.",People's concerns must be based in evidence and not hatred.,0,1,Islamophobia,culture,facts,25.0,male,Master,ENT1ST0020HS0058CN001185,0,0,
618,There was another terrorist attack in France by a crazy Muslim person. His mental problem is actually called Islam!,"Rapists are, in most cases, friends, family, or partners of the victim. The proportion of Pakistani people who are rapists is no more than that of White British population.",0,1,Islamophobia,terrorism,facts,21.0,female,Bachelor,ENT1ST0019HS0034CN001093,0,0,
303,Muslims in China were forced to eat pork and drink alcholol during the recent Chinese New Year celebration - At least China is doing it right!!,"This person may be the only one able to supply you some bread so, appreciate it!",0,1,Islamophobia,generic,humor,26.0,female,Bachelor,ENT1ST0014HS0126CN000621,0,0,
2577,"Europe is civilised, Muslims should not stay there.",No. A faith of 1.6 billion people from all walks of life helps make up humanity.,0,1,Islamophobia,generic,"facts , positive",25.0,male,Master,ENT1ST0008HS0036CN000224,0,0,
2609,Muslims in Britain vote for the Labour party. This is why the problem of antisemitism is not solved. It is a mathematical fact!,No. A faith of 1.6 billion people from all walks of life helps make up humanity.,0,1,Islamophobia,generic,"facts , positive",25.0,male,Master,ENT1ST0008HS0036CN000224,0,0,
