original_index,hate speech,counternarrative,Appropriate counternarrative (1) or non appropriate (0),Valid (1) / Non Valid (0) annotation,hsType,hsSubType,cnType,age,gender,educationLevel,cn_id,annotation of annotator 1 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative),annotation of annotator 2 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative),annotation of annotator 3 (0: non appropiate; 1: not sure; 2: appropiate counteranrrative)
4872,Islam is brainwashing its faithful. It is a horrible cult made of persons that reproduce continuously.,"Every Muslim also has the potential to fight back against terrorism, show support to it is victims, and make the world a better place. (insert news articles about Muslims against terrorism, helping after terrorist attacks, etc.)",0,1,Islamophobia,culture,"facts , positive",21.0,female,Master,ENT1ST0022HS0097CN001211,,,
2844,"Our country wants to shut up those who speak against islam, but it isn't right, they are the only ones who expose themselves.","They are here because we went there, took their wealth, food and industry and then invited them to come here to work our factories, NHS and transport.",0,1,Islamophobia,"crimes , rapism , terrorism",facts,50.0,male,Bachelor,ENT1ST0015HS0042CN000958,,,
1145,"Fuck Islam and Fuck ISIS. We should repatriate all Muslims. They are all a bunch of violent criminals who do not share our values and never will. Without them Britain will be a better, safer place.",The world would be a better place if people were more tolerant to each other.,1,0,Islamophobia,crimes,denouncing,26.0,female,Bachelor,ENT1ST0005HS0029CN000115,,,
2094,The only purpose of Islam is to dominate and destroy us! Being multicultural has nothing to do with it.,What have 'all' Pakistani people done to deserve deportation? Sweeping generalisations like this are divisive and fuel false fearmongering around migrants.,0,1,Islamophobia,"culture , islamization",denouncing,21.0,female,Bachelor,ENT1ST0019HS0034CN001098,,,
2704,A recent poll confirm a thrid of Britons believe there is a 'fundamental clash' between Islam and 'British values'.,"Islam does not agitate for war or violence. On the countrary, most of the 50 Muslim-majority countries around the world are at peace. Uk is a Christian-majority country, while there has been knife and gun issues over last 20 years.",0,1,Islamophobia,culture,facts,29.0,female,Master,ENT1ST0009HS0040CN000511,,,
2122,The vast majority of Muslims are unemployed and refuse to work.,What you have just said is hate speech.,0,1,Islamophobia,economics,denouncing,25.0,male,Master,ENT1ST0008HS0045CN000488,,,
4555,The only purpose of Islam is to dominate and destroy us! Being multicultural has nothing to do with it.,Except all of those which live and add to Western Societies.,0,1,Islamophobia,"culture , islamization",facts,25.0,male,Master,ENT1ST0008HS0053CN000450,,,
1106,The vast majority of Muslims are unemployed and refuse to work.,"Perhaps we should stop exporting goods or buying stuff from from Islamic countries? While were at it give back their numbers, maths and architecture?",0,1,Islamophobia,economics,hypocrisy,50.0,male,Bachelor,ENT1ST0008HS0053CN000429,,,
2230,"We must not believe the liberal and political elite. Islam is no good, its complete evil, and an ideology of war and it was always like this. All Muslims are bound to fight against us, and that is what they do through deception and violence.",No religion is peaceful. Every religion had been provoking religious wars and murdering people. Islam is not that different in this respect from other religions.,0,1,Islamophobia,culture,"facts , hypocrisy",24.0,female,Bachelor,ENT1ST0019HS0030CN001166,,,
2655,We must send Islamics back to their native countries. They are too different from us.,"Really? Even the surgeons, doctors and nurses that keep our NHS going? Those that keep public transport running, working families fed with take outs and corner shops, the ones winning gold medals in sports, entertainment awards and science.",1,1,Islamophobia,culture,hypocrisy,50.0,male,Bachelor,ENT1ST0008HS0053CN000454,,,
4328,London is invaded by Muslims. It is more Londinistan than London. #londonhasfallen.,This is not true. How can you say this about an entire faith? This is just hatred.,0,1,Islamophobia,islamization,denouncing,25.0,male,Master,ENT1ST0002HS0075CN000071,,,
857,Muslims do not have nothing useful that can enrich our culture.,"Every Muslim is also a potential peacemaker, doctor, philanthropist. What is your point?",1,1,Islamophobia,culture,positive,21.0,female,Master,ENT1ST0022HS0097CN001221,,,
3360,The only purpose of Islam is to dominate and destroy us! Being multicultural has nothing to do with it.,"People have the right to belong to any religion they want. If you do not like their religion, it does not mean that they are bad!",1,0,Islamophobia,"culture , islamization",facts,24.0,female,Bachelor,ENT1ST0002HS0075CN000074,,,
4583,"Our country wants to shut up those who speak against islam, but it isn't right, they are the only ones who expose themselves.",This is not true. How can you say that about 1.6 billion people?,0,1,Islamophobia,"crimes , rapism , terrorism","denouncing , facts",25.0,male,Master,ENT1ST0003HS0055CN000077,,,
4308,Muslims do not have nothing useful that can enrich our culture.,Intolerance of other peoples religious beliefs is incompatible with Western society.,0,1,Islamophobia,culture,denouncing,21.0,female,Master,ENT1ST0008HS0053CN000437,,,
4350,There are muslim shops in Birmingham that do not serve their white clients and have signs that say:'No Whites after 8 p.m.'.,Intolerance of other peoples religious beliefs is incompatible with Western society.,0,1,Islamophobia,islamization,denouncing,21.0,female,Master,ENT1ST0008HS0053CN000437,,,
785,"Our politicians has permitted to enter in our country this Muslim filthiness: assaults with the machete, women violation, gang sexual violences, murders. How have they the courage to do this things?","Pipe bombs were sent to Trump's opposition, including Robert De Niro, this scapegoating of Muslims is the real problem and blinds us to the bigger picture.",0,1,Islamophobia,"crimes , rapism",denouncing,21.0,female,Master,ENT1ST0022HS0017CN001193,,,
3009,"Our politicians has permitted to enter in our country this Muslim filthiness: assaults with the machete, women violation, gang sexual violences, murders. How have they the courage to do this things?","People have the right to belong to any religion they want. If you do not like their religion, it does not mean that they are bad!",1,0,Islamophobia,"crimes , rapism",facts,24.0,female,Bachelor,ENT1ST0002HS0075CN000074,,,
3195,"Europe is civilised, Muslims should not stay there.","Muslims aren't rapists or murderers, in fact many Muslims are doing good things to fight the extremists falsely appropriating Islam: https://5pillarsuk.com/2019/01/03/muslim-woman-praised-for-aiding-victims-of-new-years-eve-terror-attack-in-manchester/.",0,0,Islamophobia,generic,facts,21.0,female,Bachelor,ENT1ST0003HS0055CN000093,,,
2903,"Muslims are two-faced, have you ever seen a Muslim protest against Isis or Saudi human right abuses?","If we excluded everyone who had prejudice, who would be left?",0,1,Islamophobia,terrorism,hypocrisy,50.0,male,Bachelor,ENT1ST0023HS0009CN001269,,,
1486,"When Islam hasn't arrived yet in England, things was good. Now we are full of muslim rapists and it is evident that sexual violence is jihad in England.","Bit of a generalisation that, isn't it? If you cannot see that most Muslims contribute positively to the UK, you need to do a quick google search I think.",0,1,Islamophobia,rapism,"denouncing , hypocrisy",21.0,female,Master,ENT1ST0014HS0081CN000738,0,1,
3439,"Fuck Islam and Fuck ISIS. We should repatriate all Muslims. They are all a bunch of violent criminals who do not share our values and never will. Without them Britain will be a better, safer place.","How will being angry and violent towards members your own community, who add so much, solve said communities issues?",0,1,Islamophobia,crimes,denouncing,25.0,male,Master,ENT1ST0014HS0105CN000712,,,
310,London is invaded by Muslims. It is more Londinistan than London. #londonhasfallen.,Evidence for this please?,1,1,Islamophobia,islamization,question,25.0,male,Master,ENT1ST0014HS0108CN000906,,,
116,"Muslims love the islamic law so much, then why do not they move in islamic countries?","Do you have the statistics for domestic violence in Great Britain? This is even a huger problem in Great Britain! I'd suggest we first should think about our inner problems, and you suggest to just blame the outsiders in everything!",0,1,Islamophobia,culture,"denouncing , question",24.0,female,Bachelor,ENT1ST0019HS0085CN001070,,,
1076,The only purpose of Islam is to dominate and destroy us! Being multicultural has nothing to do with it.,Having a mosque built down the road is causing you problems? Really?,0,1,Islamophobia,"culture , islamization",question,26.0,female,Bachelor,ENT1ST0014HS0105CN000702,,,
930,Rape gangs are mostly made of Muslims they are commanded by the Koran and commit sexual violence on thousands of our girls. How can we tolerate this?,"Pipe bombs were sent to Trump's opposition, including Robert De Niro, this scapegoating of Muslims is the real problem and blinds us to the bigger picture.",0,1,Islamophobia,rapism,denouncing,21.0,female,Master,ENT1ST0022HS0017CN001193,,,
2985,The problem of rape in Europe has been present since Muslims immigrants arrived there. They have been protected for years by the government and by the police who have not taken action.,Positive news story about muslim community.,0,1,Islamophobia,rapism,positive,25.0,male,Master,ENT1ST0008HS0073CN000325,,,
102,"We must not believe the liberal and political elite. Islam is no good, its complete evil, and an ideology of war and it was always like this. All Muslims are bound to fight against us, and that is what they do through deception and violence.",Replace islam with any other religion and see just how deeply offensive what you just said is.,1,1,Islamophobia,culture,denouncing,25.0,male,Master,ENT1ST0014HS0071CN000683,2,2,
4106,The vast majority of Muslims are unemployed and refuse to work.,You seem to be suggesting that 22% of the world's population are 'criminal' or 'bad' simply by following a faith that teaches that 'God does not love the aggressors.'?,0,1,Islamophobia,economics,hypocrisy,61.0,male,Bachelor,ENT1ST0004HS0023CN000099,,,
2209,Islam is a religion mostly based on conquest and violence.,"That is what biased news reports would have you believe, but violent incidents are committed by people of all faiths, muslims just get reported on more.",1,1,Islamophobia,culture,facts,21.0,female,Master,ENT1ST0008HS0073CN000326,,,
1494,Rape gangs are mostly made of Muslims they are commanded by the Koran and commit sexual violence on thousands of our girls. How can we tolerate this?,"The majority of sexual assaults are committed by a family member, friend, or partner of the victim, and only 12% of convicted rapists are Muslim. It is not the religion, its the individuals, whether they're Muslim or not.",1,1,Islamophobia,rapism,facts,21.0,female,Master,ENT1ST0016HS0094CN001035,,,
2957,I think that Ramadam will not prevent Muslims from committing terrorist attacks and sexual violence on our children.,"Muslims aren't rapists or murderers, in fact many Muslims are doing good things to fight the extremists falsely appropriating Islam: https://5pillarsuk.com/2019/01/03/muslim-woman-praised-for-aiding-victims-of-new-years-eve-terror-attack-in-manchester/.",1,1,Islamophobia,"rapism , terrorism",facts,21.0,female,Bachelor,ENT1ST0003HS0055CN000093,,,
101,"We must not believe the liberal and political elite. Islam is no good, its complete evil, and an ideology of war and it was always like this. All Muslims are bound to fight against us, and that is what they do through deception and violence.","Do you have the statistics for domestic violence in Great Britain? This is even a huger problem in Great Britain! I'd suggest we first should think about our inner problems, and you suggest to just blame the outsiders in everything!",0,1,Islamophobia,culture,"denouncing , question",24.0,female,Bachelor,ENT1ST0019HS0085CN001070,,,
1250,The problem of rape in Europe has been present since Muslims immigrants arrived there. They have been protected for years by the government and by the police who have not taken action.,A true follower of the quran is not allowed to initiate a war and even when a just war breaks out muslims are not allowed to kill innocent people.,0,1,Islamophobia,rapism,facts,25.0,female,Bachelor,ENT1ST0008HS0073CN000319,,,
3738,London is invaded by Muslims. It is more Londinistan than London. #londonhasfallen.,"Mate, the media is constantly biased against Muslims and tries to make them out to be the enemy. What we hardly ever see is the many more positive stories.",0,1,Islamophobia,islamization,facts,22.0,female,Master,ENT1ST0001HS0054CN000061,,,
2271,"When we welcome Muslims in our country we welcome paedophiles, rapists, halal, corruption, terrorism, polygamy, sharia.","Islam does belong in our multicultural Western society. Unfortunately for you, intolerance doesn't.",1,0,Islamophobia,"crimes , rapism , terrorism","denouncing , facts",21.0,female,Bachelor,ENT1ST0014HS0031CN000691,,,
3806,Their Prophet was a paedophile.,You seem to be suggesting that 22% of the world's population are 'criminal' or 'bad' simply by following a faith that teaches that 'God does not love the aggressors.'?,0,1,Islamophobia,rapism,hypocrisy,61.0,male,Bachelor,ENT1ST0004HS0023CN000099,,,
3396,The vast majority of Muslims are unemployed and refuse to work.,Positive news story about muslim community.,0,1,Islamophobia,economics,positive,25.0,male,Master,ENT1ST0008HS0073CN000325,,,
1109,"If Muslims counteracted child rapists in their communities instead of engaging in public discussions about Islam, one day Islam indeed would become a peaceful religion.","Who can say that Muslims are privileged? They are reminded too often that their religion is not welcome here. I do not see where you find double standards as all criminals are judged and punished, Muslim criminals are also judged by their own community.",0,1,Islamophobia,rapism,facts,24.0,female,Bachelor,ENT1ST0019HS0136CN001062,,,
2831,"Our country wants to shut up those who speak against islam, but it isn't right, they are the only ones who expose themselves.",I think you are confusing Islam with the crusades.,0,1,Islamophobia,"crimes , rapism , terrorism",humor,25.0,male,Some university without degree,ENT1ST0003HS0055CN000087,0,0,
3943,Nazism is like terrorism. At the beginning only a few Germans supported it and with Muslims it is the same.,"We have no right to blame other people. Analysis showed that large majority of people convicted of sexual offences, regardless of the age of the victims, are white.",0,1,Islamophobia,terrorism,"denouncing , facts",29.0,female,Master,ENT1ST0019HS0085CN001068,0,0,0
4859,Rape gangs are mostly made of Muslims they are commanded by the Koran and commit sexual violence on thousands of our girls. How can we tolerate this?,Maybe prejudice and xenophobia are incompatible with any Western society?,0,1,Islamophobia,rapism,denouncing,50.0,male,Bachelor,ENT1ST0008HS0053CN000446,,,
3875,Islam is brainwashing its faithful. It is a horrible cult made of persons that reproduce continuously.,"I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,culture,facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,0,0,0
49,"Muslims are two-faced, have you ever seen a Muslim protest against Isis or Saudi human right abuses?",Rapists will use any excuse to justify their actions. This is an abhorrent individual.,0,1,Islamophobia,terrorism,facts,21.0,female,Bachelor,ENT1ST0019HS0002CN001086,,,
3163,Their Prophet was a paedophile.,This is not true. They are non-Muslim terrorists out there. Have you forgotten?,0,1,Islamophobia,rapism,"facts , hypocrisy",26.0,female,Bachelor,ENT1ST0022HS0077CN001240,,,
406,"When Islam hasn't arrived yet in England, things was good. Now we are full of muslim rapists and it is evident that sexual violence is jihad in England.","Do you have the statistics for domestic violence in Great Britain? This is even a huger problem in Great Britain! I'd suggest we first should think about our inner problems, and you suggest to just blame the outsiders in everything!",1,0,Islamophobia,rapism,"denouncing , question",24.0,female,Bachelor,ENT1ST0019HS0085CN001070,,,
2280,"When we welcome Muslims in our country we welcome paedophiles, rapists, halal, corruption, terrorism, polygamy, sharia.",No religion is peaceful. Every religion had been provoking religious wars and murdering people. Islam is not that different in this respect from other religions.,0,1,Islamophobia,"crimes , rapism , terrorism","facts , hypocrisy",24.0,female,Bachelor,ENT1ST0019HS0030CN001166,,,
500,The police and politicians are covering up these Muslim grooming gangs - They are traitors to their own people!,"In my opinion, many people want to emigrate to London means London is a charming and enjoyable place for living. Isn't that a wonderful thing and we should keep this trait?",0,1,Islamophobia,crimes,"facts , positive",29.0,female,Master,ENT1ST0015HS0059CN001023,,,
4850,"When Islam hasn't arrived yet in England, things was good. Now we are full of muslim rapists and it is evident that sexual violence is jihad in England.",Did you know that Muslims introduced universities to Europe? So the knowledge Western societies are built on.,0,1,Islamophobia,rapism,facts,22.0,female,Master,ENT1ST0008HS0053CN000433,,,
2214,Islam is a religion mostly based on conquest and violence.,Seems odd given that Western Society was build on the backs of the rest of the world.,0,1,Islamophobia,culture,facts,50.0,male,Bachelor,ENT1ST0008HS0053CN000449,,,
3701,Muslims do not have nothing useful that can enrich our culture.,"I thought 'Totalitarianism' was the requirement of total subservience to the STATE, rather than to any particular faith. So no, the spread of matters of personal belief would not be necessarily 'totalitarian'.",0,1,Islamophobia,culture,facts,61.0,male,Bachelor,ENT1ST0015HS0044CN000947,0,0,0
1768,"If Muslims counteracted child rapists in their communities instead of engaging in public discussions about Islam, one day Islam indeed would become a peaceful religion.","That is an unusual thought. Muslims are human beings like the rest of us. And, as all human beings, they can integrate into any society should the need arise.",1,0,Islamophobia,rapism,positive,26.0,female,Bachelor,ENT1ST0008HS0053CN000439,,,
1793,Islam members are constantly repeating that Islam is a 'religion of peace' more than other persons belonging to other religion do. I do not understand why Muslims need to repeat this thing so many times?,The media is not ignoring those rape crimes. Those who commit the crimes are extremists. The majority of Muslims are peaceful and respect people. It is better we think about how we can prevent the crimes.,0,1,Islamophobia,culture,"facts , positive",29.0,female,Master,ENT1ST0019HS0030CN001165,,,
3898,We should pay attention to not offend Muslims while celebrating Christmas in our country.,Why do you link rapist crimes and Muslim people? Do you have anny proofs for that?,0,1,Islamophobia,islamization,question,24.0,female,Bachelor,ENT1ST0016HS0094CN001042,0,0,0
658,"Our country wants to shut up those who speak against islam, but it isn't right, they are the only ones who expose themselves.",Evidence for this please?,0,1,Islamophobia,"crimes , rapism , terrorism",question,25.0,male,Master,ENT1ST0014HS0108CN000906,,,
4520,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,The quran says that muslims should not seek hostility towards those who haven't sought any war against them. Jihadists do not represent the islamic faith.,1,1,Islamophobia,culture,facts,25.0,female,Bachelor,ENT1ST0008HS0073CN000338,,,
3525,"Muslims love the islamic law so much, then why do not they move in islamic countries?","Mate, the media is constantly biased against Muslims and tries to make them out to be the enemy. What we hardly ever see is the many more positive stories.",0,1,Islamophobia,culture,facts,22.0,female,Master,ENT1ST0001HS0054CN000061,,,
3362,Almost all Muslims in the UK are jobless and choose not to work.,How can you say this about hundreds of millions of people?,1,1,Islamophobia,economics,denouncing,25.0,male,Master,ENT1ST0014HS0126CN000628,,,
3941,Nazism is like terrorism. At the beginning only a few Germans supported it and with Muslims it is the same.,"Had lunch with some Muslim friends recently. Somehow, I am still HIV and Ebola free!",0,1,Islamophobia,terrorism,humor,21.0,female,Master,ENT1ST0014HS0126CN000623,0,0,0
4725,"Christmas cannot be celebrated securely anymore, because of Muslims and their insults.",If you do not think Muslims have ever done anything for 'us' I think you need to do a quick google search. The evidence of Muslims contributions to society is everywhere!,0,1,Islamophobia,islamization,facts,21.0,female,Master,ENT1ST0014HS0126CN000625,,,
3776,There are muslim shops in Birmingham that do not serve their white clients and have signs that say:'No Whites after 8 p.m.'.,"How will being angry and violent towards members your own community, who add so much, solve said communities issues?",0,1,Islamophobia,islamization,denouncing,25.0,male,Master,ENT1ST0014HS0105CN000712,,,
1991,Muslims in Britain vote for the Labour party. This is why the problem of antisemitism is not solved. It is a mathematical fact!,The media is not ignoring those rape crimes. Those who commit the crimes are extremists. The majority of Muslims are peaceful and respect people. It is better we think about how we can prevent the crimes.,0,1,Islamophobia,generic,"facts , positive",29.0,female,Master,ENT1ST0019HS0030CN001165,,,
3281,A recent poll confirm a thrid of Britons believe there is a 'fundamental clash' between Islam and 'British values'.,An eye for an eye makes the whole world blind.,0,1,Islamophobia,culture,denouncing,21.0,female,Master,ENT1ST0014HS0047CN000883,,,
4772,Islam is just a bestial cult of brainwashed lunatics who breed like rats.,Did you know that Muslims introduced universities to Europe? So the knowledge Western societies are built on.,0,1,Islamophobia,culture,facts,22.0,female,Master,ENT1ST0008HS0053CN000433,,,
4419,Islam is brainwashing its faithful. It is a horrible cult made of persons that reproduce continuously.,To ban people you respect from practicing their faith because of the actions of a few does seem more that a bit unfair?,0,1,Islamophobia,culture,"denouncing , hypocrisy",61.0,male,Bachelor,ENT1ST0009HS0040CN000512,,,
1788,Islam members are constantly repeating that Islam is a 'religion of peace' more than other persons belonging to other religion do. I do not understand why Muslims need to repeat this thing so many times?,Why? What is wrong about learning about a world religion that many of their peers practice?,1,0,Islamophobia,culture,question,25.0,male,Master,ENT1ST0015HS0089CN000925,,,
2537,Their Prophet was a paedophile.,I think that is a stereotype mainly as a result of people know little about Islam and Muslims.,0,1,Islamophobia,rapism,denouncing,29.0,female,Master,ENT1ST0008HS0039CN000504,,,
1474,Their Prophet was a paedophile.,"Who can say that Muslims are privileged? They are reminded too often that their religion is not welcome here. I do not see where you find double standards as all criminals are judged and punished, Muslim criminals are also judged by their own community.",0,1,Islamophobia,rapism,facts,24.0,female,Bachelor,ENT1ST0019HS0136CN001062,,,
1582,We must send Islamics back to their native countries. They are too different from us.,"Most Muslims are too busy working hard, looking after their families and neighbours, propping up the NHS to be worried about such nonsense.",0,1,Islamophobia,culture,"denouncing , positive",50.0,male,Bachelor,ENT1ST0015HS0104CN000955,0,0,
4877,Islam is brainwashing its faithful. It is a horrible cult made of persons that reproduce continuously.,"26% of all doctors working in the NHS are Asian or Asian British, you want to bar them from accessing the service they keep running 24hrs a day?",0,1,Islamophobia,culture,"facts , hypocrisy",25.0,male,Bachelor,ENT1ST0014HS0081CN000737,,,
2451,Muslims in China were forced to eat pork and drink alcholol during the recent Chinese New Year celebration - At least China is doing it right!!,"Islam does belong in our multicultural Western society. Unfortunately for you, intolerance doesn't.",0,1,Islamophobia,generic,"denouncing , facts",21.0,female,Bachelor,ENT1ST0014HS0031CN000691,,,
1734,Almost all Muslims in the UK are jobless and choose not to work.,If they were violent they would have been punished too. Why do you think someone of a certain religion is automatically guilty?,0,1,Islamophobia,economics,"facts , question",26.0,female,Bachelor,ENT1ST0001HS0074CN000064,0,0,
998,Nazism is like terrorism. At the beginning only a few Germans supported it and with Muslims it is the same.,This is not true.,1,1,Islamophobia,terrorism,other,25.0,male,Master,ENT1ST0008HS0039CN000506,,,
3130,I am done with Islam and isis. All Muslims should be sent to their homeland. Britain will be better without their violence and ideology.,How can you say this about hundreds of millions of people?,1,0,Islamophobia,crimes,denouncing,25.0,male,Master,ENT1ST0014HS0126CN000628,,,
3469,Islam members are constantly repeating that Islam is a 'religion of peace' more than other persons belonging to other religion do. I do not understand why Muslims need to repeat this thing so many times?,Biased media coverage over-represents Muslims as committing these crimes. How much media attention does the Vatican's child sex abuse scandal got in comparison?,0,1,Islamophobia,culture,"facts , hypocrisy",21.0,female,Bachelor,ENT1ST0003HS0055CN000078,,,
3635,"Image (features protesters with signs such as 'behead those who insult Islam) with a caption saying 'they want to eliminate us, we must be islamophobic'.","Mate, the media is constantly biased against Muslims and tries to make them out to be the enemy. What we hardly ever see is the many more positive stories.",0,1,Islamophobia,crimes,facts,22.0,female,Master,ENT1ST0001HS0054CN000061,,,
690,"It is time for us to take Islam for what it is. A murderous cult that should be exterminated, and that is the end of it.","British Muslims give more to charity, per capita, than all other religious groups [link to mend statistics and/or example of one large charity donation from a Mosque], so I am struggling to see the problem with Mosques where these funds are mostly raised.",0,0,Islamophobia,culture,facts,25.0,male,Bachelor,ENT1ST0008HS0101CN000468,,,
4927,Nazism is like terrorism. At the beginning only a few Germans supported it and with Muslims it is the same.,"Islam shares the same roots as Christianity and Judaism and all are based on love, tolerance and peace, so that is a good thing isn't it.",0,1,Islamophobia,terrorism,positive,50.0,male,Bachelor,ENT1ST0008HS0012CN000201,,,
1035,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,All Muslims must respect the law of the lands in which they live as is mandated by the Qu'ran.,1,1,Islamophobia,culture,positive,28.0,female,Master,ENT1ST0008HS0053CN000444,,,
4993,The only purpose of Islam is to dominate and destroy us! Being multicultural has nothing to do with it.,Maybe prejudice and xenophobia are incompatible with any Western society?,0,1,Islamophobia,"culture , islamization",denouncing,50.0,male,Bachelor,ENT1ST0008HS0053CN000446,,,
1610,Nazism is like terrorism. At the beginning only a few Germans supported it and with Muslims it is the same.,These actions are not the fault of an entire community?,0,1,Islamophobia,terrorism,facts,25.0,male,Master,ENT1ST0019HS0095CN001169,,,
3314,Maybe not all muslims are violent but they all support the jihad and follow sharia law. Islam is fanaticism.,"Muslims aren't rapists or murderers, in fact many Muslims are doing good things to fight the extremists falsely appropriating Islam: https://5pillarsuk.com/2019/01/03/muslim-woman-praised-for-aiding-victims-of-new-years-eve-terror-attack-in-manchester/.",1,1,Islamophobia,culture,facts,21.0,female,Bachelor,ENT1ST0003HS0055CN000093,,,
2800,The only purpose of Islam is to dominate and destroy us! Being multicultural has nothing to do with it.,"Islam does not agitate for war or violence. On the countrary, most of the 50 Muslim-majority countries around the world are at peace. Uk is a Christian-majority country, while there has been knife and gun issues over last 20 years.",0,1,Islamophobia,"culture , islamization",facts,29.0,female,Master,ENT1ST0009HS0040CN000511,,,
3957,A recent poll confirm a thrid of Britons believe there is a 'fundamental clash' between Islam and 'British values'.,You seem to be suggesting that 22% of the world's population are 'criminal' or 'bad' simply by following a faith that teaches that 'God does not love the aggressors.'?,0,1,Islamophobia,culture,hypocrisy,61.0,male,Bachelor,ENT1ST0004HS0023CN000099,,,
2830,"Our country wants to shut up those who speak against islam, but it isn't right, they are the only ones who expose themselves.",I think that is a stereotype mainly as a result of people know little about Islam and Muslims.,0,1,Islamophobia,"crimes , rapism , terrorism",denouncing,29.0,female,Master,ENT1ST0008HS0039CN000504,,,
1560,We should pay attention to not offend Muslims while celebrating Christmas in our country.,"Are you sure? There are an awful lot of Muslim, scientists, researchers, and medical professionals for a religion which is supposedly incompatible with science.",0,1,Islamophobia,islamization,"facts , hypocrisy",21.0,female,Master,ENT1ST0008HS0098CN000154,,,
4340,I am done with Islam and isis. All Muslims should be sent to their homeland. Britain will be better without their violence and ideology.,In fact at no point does the Quran tell people to Hate or kill others. There are a lot of lies and out of context quotes floating around. It does however instruct people to behave justly towards non believers and prevents forced conversion.,1,1,Islamophobia,crimes,facts,50.0,male,Bachelor,ENT1ST0008HS0045CN000500,,,
171,"Is it a fundamental principle of Islam that they have to pray in the street, or do they do it just to piss off us infidels?","Rapists are, in most cases, friends, family, or partners of the victim. The proportion of Pakistani people who are rapists is no more than that of White British population.",0,1,Islamophobia,islamization,facts,21.0,female,Bachelor,ENT1ST0019HS0034CN001093,0,0,
1979,"Europe is civilised, Muslims should not stay there.",The media is not ignoring those rape crimes. Those who commit the crimes are extremists. The majority of Muslims are peaceful and respect people. It is better we think about how we can prevent the crimes.,0,0,Islamophobia,generic,"facts , positive",29.0,female,Master,ENT1ST0019HS0030CN001165,,,
873,London is invaded by Muslims. It is more Londinistan than London. #londonhasfallen.,Maybe you are the one that needs to assimilate to living in a multicultural society with people who are different from you?,1,0,Islamophobia,islamization,denouncing,21.0,female,Master,ENT1ST0014HS0100CN000774,,,
835,"We see thousands of rapes, murders and subjugations on British girls every day. Muslims and non-British immigrants do such things. But there will be consequences!",Having a mosque built down the road is causing you problems? Really?,0,1,Islamophobia,"crimes , rapism",question,26.0,female,Bachelor,ENT1ST0014HS0105CN000702,,,
3929,The police and politicians are covering up these Muslim grooming gangs - They are traitors to their own people!,"Actually, the FBI considers the largest terrorist threat right now to be from far-right extremist groups.",0,1,Islamophobia,crimes,facts,21.0,female,Master,ENT1ST0022HS0017CN001196,,,
4851,"When Islam hasn't arrived yet in England, things was good. Now we are full of muslim rapists and it is evident that sexual violence is jihad in England.","Islam shares the same roots as Christianity and Judaism and all are based on love, tolerance and peace, so that is a good thing isn't it.",0,1,Islamophobia,rapism,positive,50.0,male,Bachelor,ENT1ST0008HS0012CN000201,,,
1520,"Europe is civilised, Muslims should not stay there.",There is never justification for rape. Individuals of all faiths have used their holy texts to justify all sorts of crimes. They carry the blame.,0,1,Islamophobia,generic,facts,21.0,female,Bachelor,ENT1ST0019HS0002CN001087,,,
1165,Islam members are constantly repeating that Islam is a 'religion of peace' more than other persons belonging to other religion do. I do not understand why Muslims need to repeat this thing so many times?,What does that even mean?,0,1,Islamophobia,culture,question,21.0,female,Master,ENT1ST0008HS0021CN000182,1,0,
3191,Rape gangs are mostly made of Muslims they are commanded by the Koran and commit sexual violence on thousands of our girls. How can we tolerate this?,An eye for an eye makes the whole world blind.,0,1,Islamophobia,rapism,denouncing,21.0,female,Master,ENT1ST0014HS0047CN000883,,,
2884,"Fuck Islam and Fuck ISIS. We should repatriate all Muslims. They are all a bunch of violent criminals who do not share our values and never will. Without them Britain will be a better, safer place.","People have the right to belong to any religion they want. If you do not like their religion, it does not mean that they are bad!",1,1,Islamophobia,crimes,facts,24.0,female,Bachelor,ENT1ST0002HS0075CN000074,,,
299,Muslims in China were forced to eat pork and drink alcholol during the recent Chinese New Year celebration - At least China is doing it right!!,"Do you have the statistics for domestic violence in Great Britain? This is even a huger problem in Great Britain! I'd suggest we first should think about our inner problems, and you suggest to just blame the outsiders in everything!",0,1,Islamophobia,generic,"denouncing , question",24.0,female,Bachelor,ENT1ST0019HS0085CN001070,,,
2446,Muslims in China were forced to eat pork and drink alcholol during the recent Chinese New Year celebration - At least China is doing it right!!,"Really? Even the surgeons, doctors and nurses that keep our NHS going? Those that keep public transport running, working families fed with take outs and corner shops, the ones winning gold medals in sports, entertainment awards and science.",0,1,Islamophobia,generic,hypocrisy,50.0,male,Bachelor,ENT1ST0008HS0053CN000454,,,
